customer_id,signup_date,country,acquisition_channel,age,gender
1404,2023-02-01,DE,Ads,41,M
1405,2022-06-10,AT,Organic,60,F
1406,2022-01-16,DE,Organic,27,F
1407,2023-05-08,DE,Ads,54,M
1408,2023-03-02,DE,Social,30,F
1409,2022-04-18,DE,Ads,61,F
1410,2023-03-26,DE,Ads,59,M
1411,2022-11-07,AT,Social,56,M
1412,2022-06-19,AT,Organic,36,M
1413,2023-06-30,DE,Ads,36,M
1414,2023-02-18,DE,Email,29,F
1415,2022-09-08,AT,Organic,39,F
1416,2022-05-21,DE,Organic,64,F
1417,2022-10-01,DE,Organic,54,M
1418,2023-02-20,DE,Social,47,M
1419,2023-08-31,DE,Social,63,F
1420,2022-02-08,DE,Ads,29,M
1421,2022-01-29,DE,Email,46,F
1422,2023-04-22,DE,Ads,38,F
1423,2022-11-14,DE,Organic,28,F
1424,2022-09-02,DE,Organic,54,M
1425,2023-11-28,AT,Ads,35,M
1426,2022-09-29,CH,Ads,61,F
1427,2023-03-16,AT,Email,44,F
1428,2022-08-27,DE,Email,54,F
1429,2023-01-12,DE,Ads,29,M
1430,2022-09-23,DE,Email,40,F
1431,2022-12-25,DE,Ads,51,F
1432,2022-12-06,DE,Ads,55,M
1433,2023-01-24,DE,Ads,40,F
1434,2023-07-31,DE,Email,42,F
1435,2023-11-20,CH,Organic,21,M
1436,2022-01-03,DE,Ads,47,M
1437,2023-03-05,DE,Organic,47,F
1438,2022-05-22,DE,Organic,30,M
1439,2023-01-11,CH,Email,59,F
1440,2023-11-01,DE,Ads,31,M
1441,2022-11-20,AT,Social,64,M
1442,2022-05-26,CH,Organic,25,Other
1443,2022-10-20,DE,Social,41,F
1444,2023-10-27,DE,Organic,35,M
1445,2023-03-08,DE,Email,52,F
1446,2023-08-08,DE,Email,42,M
1447,2023-02-03,DE,Ads,34,M
1448,2022-12-10,DE,Ads,49,M
1449,2022-05-20,CH,Email,41,M
1450,2022-07-06,CH,Organic,24,F
1451,2022-03-02,DE,Ads,30,F
1452,2023-01-15,DE,Ads,44,Other
1453,2023-03-16,DE,Organic,22,F
1454,2022-11-15,DE,Organic,53,M
1455,2022-10-29,DE,Ads,43,F
1456,2022-12-10,DE,Organic,59,Other
1457,2022-01-11,DE,Social,62,F
1458,2022-03-03,DE,Ads,48,F
1459,2022-08-14,CH,Email,27,F
1460,2022-06-02,DE,Email,63,M
1461,2023-07-18,DE,Ads,43,F
1462,2023-07-25,DE,Ads,39,F
1463,2023-08-07,DE,Social,29,F
1464,2023-10-22,DE,Organic,49,M
1465,2023-07-29,DE,Organic,44,F
1466,2022-11-06,DE,Social,50,F
1467,2022-08-31,DE,Social,37,M
1468,2023-05-08,DE,Ads,56,F
1469,2023-01-01,DE,Email,58,M
1470,2022-11-26,DE,Organic,57,M
1471,2022-04-17,CH,Ads,30,M
1472,2022-08-14,DE,Ads,31,F
1473,2022-08-06,CH,Organic,61,M
1474,2023-05-21,DE,Social,57,F
1475,2022-09-16,CH,Ads,39,M
1476,2023-06-01,DE,Organic,35,M
1477,2022-02-23,DE,Email,46,M
1478,2022-02-16,DE,Organic,60,M
1479,2023-11-20,DE,Email,33,F
1480,2023-06-05,DE,Social,63,F
1481,2022-04-09,DE,Email,52,M
1482,2022-01-20,DE,Organic,51,M
1483,2023-07-27,DE,Email,20,F
1484,2023-05-05,DE,Email,21,M
1485,2023-02-23,DE,Ads,22,F
1486,2023-11-21,DE,Ads,27,F
1487,2022-03-03,DE,Email,46,M
1488,2022-05-25,DE,Ads,49,M
1489,2022-08-04,AT,Organic,48,F
1490,2022-01-03,DE,Organic,19,M
1491,2022-06-09,DE,Email,29,M
1492,2022-04-30,CH,Organic,44,M
1493,2022-03-30,DE,Email,22,F
1494,2022-11-25,DE,Ads,54,F
1495,2023-08-03,DE,Email,44,M
1496,2022-12-23,DE,Ads,40,F
1497,2023-09-02,DE,Email,50,M
1498,2022-09-24,DE,Social,21,F
1499,2023-09-09,DE,Ads,38,M
1500,2022-11-19,AT,Email,41,F
1501,2023-09-27,DE,Email,61,Other
1502,2023-06-25,DE,Social,48,M
1503,2023-10-11,DE,Organic,61,M
1504,2022-07-14,DE,Organic,41,M
1505,2022-11-28,DE,Social,27,M
1506,2022-06-19,DE,Social,19,M
1507,2023-06-05,CH,Organic,48,F
1508,2023-04-08,AT,Email,42,F
1509,2022-02-09,DE,Organic,21,M
1510,2023-06-21,DE,Email,28,F
1511,2022-09-18,DE,Organic,34,F
1512,2023-01-30,DE,Organic,61,F
1513,2022-08-14,DE,Organic,19,M
1514,2022-05-04,DE,Ads,23,M
1515,2022-02-07,DE,Organic,26,F
1516,2022-11-24,DE,Social,22,M
1517,2022-09-08,CH,Email,37,F
1518,2022-06-25,DE,Ads,46,F
1519,2023-08-25,DE,Organic,38,M
1520,2023-03-30,DE,Social,26,M
1521,2022-02-06,DE,Email,45,F
1522,2022-11-12,DE,Email,25,F
1523,2023-11-19,DE,Email,48,F
1524,2023-08-16,DE,Email,37,M
1525,2022-04-24,DE,Social,44,F
1526,2022-02-09,DE,Organic,25,F
1527,2022-10-28,DE,Organic,38,F
1528,2022-08-12,DE,Ads,45,M
1529,2022-11-14,CH,Organic,40,M
1530,2022-12-15,DE,Email,23,M
1531,2022-04-25,DE,Ads,20,F
1532,2023-11-29,DE,Ads,22,F
1533,2022-11-19,DE,Email,26,Other
1534,2023-07-22,DE,Ads,24,F
1535,2022-02-09,DE,Ads,21,M
1536,2022-02-09,DE,Email,56,M
1537,2022-10-16,AT,Email,22,M
1538,2022-09-19,DE,Organic,28,M
1539,2022-08-04,DE,Email,32,F
1540,2022-05-27,DE,Social,51,F
1541,2022-12-02,DE,Email,30,M
1542,2022-06-17,DE,Organic,24,F
1543,2022-04-02,DE,Social,57,F
1544,2022-12-19,DE,Social,23,M
1545,2023-07-25,DE,Social,56,M
1546,2023-07-25,DE,Email,47,M
1547,2023-11-12,DE,Ads,39,M
1548,2022-12-29,DE,Ads,42,F
1549,2023-07-11,DE,Email,45,M
1550,2022-12-11,CH,Email,37,M
1551,2023-11-24,DE,Social,56,Other
1552,2022-06-19,DE,Ads,20,F
1553,2022-12-22,DE,Organic,22,M
1554,2022-07-10,DE,Social,18,F
1555,2023-10-29,DE,Organic,32,M
1556,2023-02-26,CH,Organic,43,M
1557,2023-12-01,DE,Organic,20,F
1558,2022-01-07,DE,Email,57,M
1559,2022-05-13,DE,Ads,58,F
1560,2023-07-11,DE,Social,64,M
1561,2022-01-31,DE,Social,59,M
1562,2023-06-19,DE,Social,51,F
1563,2023-03-02,DE,Ads,22,M
1564,2023-01-29,DE,Social,48,F
1565,2023-11-03,DE,Email,30,F
1566,2022-12-29,DE,Email,60,F
1567,2023-03-13,DE,Ads,18,F
1568,2023-11-01,DE,Ads,39,M
1569,2023-07-05,DE,Email,32,F
1570,2022-03-23,DE,Ads,43,F
1571,2022-12-22,DE,Email,35,F
1572,2022-09-15,DE,Ads,26,F
1573,2023-08-12,DE,Organic,18,F
1574,2023-06-08,DE,Organic,60,M
1575,2022-10-22,DE,Email,26,F
1576,2022-08-12,AT,Ads,40,M
1577,2023-06-09,DE,Organic,60,M
1578,2022-02-15,DE,Ads,62,F
1579,2023-10-29,DE,Ads,19,M
1580,2022-04-23,DE,Organic,31,M
1581,2022-08-21,DE,Social,55,M
1582,2022-01-17,DE,Email,57,F
1583,2022-12-26,DE,Ads,35,M
1584,2022-08-11,DE,Ads,33,F
1585,2023-12-01,DE,Ads,46,M
1586,2023-03-24,DE,Email,61,F
1587,2022-12-31,DE,Email,28,M
1588,2023-11-06,DE,Email,23,F
1589,2022-11-22,AT,Social,20,M
1590,2023-04-12,DE,Organic,31,Other
1591,2023-02-18,DE,Organic,19,F
1592,2023-03-31,DE,Organic,49,F
1593,2023-08-09,DE,Email,48,F
1594,2022-08-21,DE,Social,28,M
1595,2022-08-12,DE,Ads,39,F
1596,2023-02-16,DE,Ads,20,F
1597,2023-07-26,DE,Organic,48,F
1598,2022-12-01,DE,Organic,50,F
1599,2022-08-10,AT,Organic,41,F
1600,2022-02-06,DE,Email,18,Other
1601,2022-10-05,DE,Social,61,M
1602,2022-07-15,DE,Social,32,F
1603,2023-04-29,DE,Ads,54,F
1604,2022-08-30,DE,Email,44,F
1605,2022-11-20,DE,Email,55,M
1606,2022-07-11,DE,Social,44,F
1607,2022-01-17,AT,Ads,61,F
1608,2023-06-08,AT,Ads,29,M
1609,2023-02-05,AT,Email,20,F
1610,2022-01-22,DE,Email,47,M
1611,2023-04-19,DE,Organic,49,Other
1612,2022-04-30,DE,Ads,40,M
1613,2022-07-29,DE,Social,19,M
1614,2022-11-02,DE,Organic,24,M
1615,2022-09-27,DE,Organic,51,F
1616,2023-11-18,DE,Email,49,M
1617,2022-10-12,DE,Email,56,F
1618,2023-11-07,DE,Ads,49,F
1619,2022-08-15,CH,Ads,60,F
1620,2023-01-16,DE,Email,60,M
1621,2023-04-05,DE,Social,31,Other
1622,2022-01-07,DE,Ads,20,F
1623,2022-01-29,DE,Email,63,M
1624,2022-02-02,CH,Email,49,M
1625,2023-10-08,DE,Email,60,M
1626,2022-03-20,DE,Social,53,F
1627,2023-04-04,DE,Email,34,M
1628,2023-07-24,CH,Ads,20,M
1629,2023-06-22,DE,Organic,27,F
1630,2023-04-27,AT,Email,64,F
1631,2023-03-06,DE,Email,57,F
1632,2022-10-12,DE,Email,35,F
1633,2023-05-31,DE,Ads,20,M
1634,2022-04-09,AT,Email,56,F
1635,2023-02-01,DE,Email,27,M
1636,2023-05-04,DE,Organic,26,F
1637,2022-02-08,DE,Email,63,F
1638,2022-09-28,DE,Organic,63,M
1639,2022-06-06,DE,Organic,28,Other
1640,2022-03-16,CH,Ads,50,F
1641,2022-05-10,DE,Ads,53,M
1642,2023-11-18,DE,Email,43,F
1643,2022-03-25,DE,Organic,44,F
1644,2022-01-22,DE,Organic,55,F
1645,2023-04-04,DE,Organic,39,F
1646,2023-06-23,DE,Email,43,F
1647,2023-01-17,DE,Social,39,M
1648,2023-03-16,DE,Email,22,M
1649,2023-08-27,DE,Ads,52,M
1650,2022-01-21,DE,Ads,19,M
1651,2022-10-30,DE,Email,52,F
1652,2022-03-25,CH,Ads,26,M
1653,2023-10-21,AT,Organic,35,M
1654,2023-03-29,AT,Organic,60,M
1655,2023-01-22,DE,Social,29,F
1656,2023-05-22,DE,Ads,20,F
1657,2022-09-14,DE,Organic,35,M
1658,2023-07-24,DE,Email,55,F
1659,2023-06-11,DE,Ads,24,M
1660,2022-06-11,DE,Email,50,F
1661,2022-06-12,DE,Ads,23,M
1662,2023-06-08,DE,Ads,35,F
1663,2022-09-28,CH,Ads,62,F
1664,2023-05-07,DE,Ads,39,F
1665,2022-07-27,AT,Social,56,M
1666,2023-06-23,DE,Ads,26,F
1667,2023-08-07,DE,Social,52,F
1668,2022-03-01,DE,Organic,40,F
1669,2023-03-06,DE,Ads,29,M
1670,2023-10-19,CH,Organic,41,M
1671,2023-08-28,AT,Email,57,F
1672,2022-11-05,DE,Organic,26,M
1673,2023-06-04,DE,Ads,30,M
1674,2023-08-14,CH,Social,57,M
1675,2022-01-27,DE,Organic,59,F
1676,2023-11-17,AT,Organic,34,M
1677,2023-07-16,DE,Organic,24,F
1678,2022-07-18,DE,Ads,34,M
1679,2023-01-22,DE,Email,41,M
1680,2022-12-15,DE,Ads,19,M
1681,2023-11-24,DE,Ads,52,M
1682,2023-06-20,DE,Email,45,F
1683,2023-01-13,DE,Social,36,F
1684,2023-07-12,DE,Ads,50,F
1685,2023-06-11,DE,Social,38,M
1686,2022-06-02,DE,Organic,27,F
1687,2022-07-25,DE,Ads,63,F
1688,2023-03-31,DE,Social,62,F
1689,2022-09-30,DE,Ads,26,F
1690,2022-08-24,CH,Social,55,M
1691,2023-06-05,AT,Ads,23,F
1692,2023-11-09,DE,Ads,59,M
1693,2023-05-16,DE,Ads,52,M
1694,2022-04-27,AT,Ads,35,F
1695,2023-01-21,CH,Ads,36,F
1696,2022-12-10,DE,Ads,22,F
1697,2023-08-07,DE,Ads,42,M
1698,2023-01-30,DE,Social,28,M
1699,2022-03-05,DE,Ads,27,M
1700,2022-03-13,DE,Ads,34,F
1701,2022-10-01,DE,Organic,53,M
1702,2022-11-16,AT,Organic,43,F
1703,2022-12-04,CH,Social,48,M
1704,2023-01-01,DE,Ads,49,F
1705,2023-05-10,DE,Email,38,F
1706,2023-08-30,DE,Ads,35,M
1707,2022-06-15,AT,Ads,35,M
1708,2023-06-28,DE,Social,18,F
1709,2022-01-11,DE,Ads,31,F
1710,2022-10-28,DE,Social,25,F
1711,2022-04-12,DE,Ads,19,F
1712,2023-03-01,DE,Social,32,M
1713,2023-01-27,DE,Email,51,F
1714,2022-08-02,DE,Social,53,M
1715,2023-11-22,CH,Social,18,F
1716,2022-03-29,CH,Social,38,M
1717,2023-07-07,CH,Email,59,F
1718,2023-02-05,DE,Email,18,M
1719,2023-08-11,DE,Organic,49,M
1720,2022-02-15,DE,Email,37,M
1721,2023-11-03,CH,Email,64,F
1722,2023-04-08,DE,Email,53,F
1723,2023-08-15,DE,Ads,56,F
1724,2022-11-06,DE,Ads,47,M
1725,2022-03-27,DE,Email,24,F
1726,2022-04-02,DE,Email,39,F
1727,2023-10-22,DE,Ads,62,M
1728,2023-11-04,DE,Ads,27,M
1729,2022-08-30,DE,Email,25,F
1730,2022-01-02,AT,Ads,44,M
1731,2022-08-13,DE,Social,27,M
1732,2023-08-12,DE,Social,31,F
1733,2022-04-26,DE,Social,63,M
1734,2023-10-28,AT,Social,28,F
1735,2022-04-13,DE,Ads,23,F
1736,2022-07-13,CH,Organic,38,F
1737,2022-06-15,DE,Ads,50,F
1738,2022-03-31,CH,Organic,36,M
1739,2023-11-17,CH,Ads,56,F
1740,2022-05-02,DE,Organic,41,M
1741,2022-05-23,DE,Ads,35,F
1742,2022-04-16,DE,Email,52,Other
1743,2023-03-04,DE,Organic,60,F
1744,2022-11-01,DE,Email,54,F
1745,2022-11-13,DE,Email,36,M
1746,2023-09-27,DE,Email,41,M
1747,2022-01-09,DE,Ads,51,F
1748,2022-03-14,DE,Email,39,M
1749,2022-12-25,DE,Social,21,F
1750,2022-08-11,DE,Ads,27,M
1751,2023-02-20,DE,Ads,19,F
1752,2023-07-07,DE,Ads,25,M
1753,2023-01-05,DE,Organic,50,F
1754,2022-09-21,AT,Organic,55,F
1755,2023-11-21,DE,Organic,60,M
1756,2022-11-14,DE,Organic,45,M
1757,2022-03-25,DE,Social,27,M
1758,2022-11-14,AT,Social,62,M
1759,2022-04-21,AT,Organic,18,M
1760,2022-09-08,AT,Email,51,M
1761,2023-01-18,DE,Organic,20,F
1762,2022-01-07,DE,Ads,26,M
1763,2023-04-04,DE,Organic,22,Other
1764,2022-03-25,DE,Organic,59,F
1765,2022-07-27,CH,Organic,27,M
1766,2023-01-25,DE,Organic,29,M
1767,2022-11-10,DE,Email,35,F
1768,2022-01-22,DE,Email,38,M
1769,2023-02-14,AT,Email,38,F
1770,2023-05-30,DE,Social,18,F
1771,2022-05-07,DE,Organic,20,M
1772,2023-12-01,DE,Organic,22,F
1773,2022-01-14,DE,Organic,42,M
1774,2022-01-12,DE,Organic,25,M
1775,2022-03-28,AT,Social,34,F
1776,2023-06-08,DE,Organic,26,F
1777,2023-06-21,DE,Organic,49,F
1778,2022-10-28,DE,Organic,23,F
1779,2022-08-31,DE,Email,57,F
1780,2022-05-02,AT,Organic,38,F
1781,2022-05-27,DE,Ads,24,M
1782,2023-07-21,DE,Email,24,F
1783,2022-12-22,AT,Organic,64,F
1784,2023-11-16,DE,Ads,56,M
1785,2023-09-23,DE,Social,44,F
1786,2022-11-05,DE,Email,25,M
1787,2023-11-26,DE,Ads,26,F
1788,2022-10-15,DE,Ads,45,F
1789,2022-11-03,DE,Email,32,F
1790,2023-08-17,DE,Ads,19,M
1791,2023-10-24,DE,Email,24,F
1792,2023-07-03,DE,Email,64,M
1793,2022-12-18,DE,Email,35,F
1794,2022-11-08,CH,Email,39,F
1795,2022-02-28,DE,Organic,27,F
1796,2023-10-05,DE,Email,50,F
1797,2022-02-04,DE,Organic,24,F
1798,2023-03-21,DE,Organic,20,M
1799,2022-04-03,DE,Ads,31,M
1800,2022-07-26,DE,Social,61,F
1801,2022-12-19,DE,Organic,63,F
1802,2022-11-28,DE,Organic,53,M
1803,2022-06-08,DE,Email,30,F
1804,2022-01-24,AT,Organic,33,M
1805,2023-02-08,AT,Organic,33,M
1806,2023-05-31,DE,Ads,22,F
1807,2022-12-30,DE,Email,42,M
1808,2023-01-17,DE,Ads,55,M
1809,2023-06-16,DE,Organic,55,M
1810,2022-06-01,DE,Ads,55,F
1811,2023-07-16,AT,Organic,56,Other
1812,2023-11-20,DE,Email,58,F
1813,2023-08-31,DE,Organic,43,M
1814,2023-09-09,DE,Email,30,F
1815,2023-02-24,DE,Email,61,F
1816,2022-09-07,AT,Ads,43,F
1817,2022-04-27,DE,Email,18,F
1818,2023-05-27,AT,Email,25,M
1819,2023-08-01,DE,Email,21,M
1820,2022-12-01,DE,Ads,38,M
1821,2023-02-22,AT,Social,39,M
1822,2022-10-22,DE,Organic,54,F
1823,2023-01-06,CH,Ads,20,F
1824,2022-07-05,DE,Email,36,F
1825,2022-09-03,DE,Ads,18,M
1826,2023-09-29,CH,Organic,46,M
1827,2022-09-25,DE,Ads,40,M
1828,2023-10-05,CH,Email,50,M
1829,2022-08-25,CH,Email,58,M
1830,2023-06-14,DE,Organic,40,F
1831,2023-07-06,DE,Ads,22,M
1832,2022-01-21,DE,Organic,24,Other
1833,2023-06-04,DE,Ads,23,M
1834,2022-04-10,DE,Email,39,F
1835,2023-04-23,DE,Ads,30,F
1836,2023-08-22,DE,Ads,29,M
1837,2022-10-25,DE,Email,21,F
1838,2023-06-10,CH,Email,25,F
1839,2022-11-30,AT,Email,54,F
1840,2022-01-02,DE,Email,48,F
1841,2023-01-10,DE,Ads,54,M
1842,2022-10-20,AT,Social,62,F
1843,2023-07-07,DE,Ads,43,F
1844,2022-11-14,DE,Organic,60,M
1845,2023-05-17,CH,Ads,25,M
1846,2023-01-16,DE,Ads,57,F
1847,2023-09-15,DE,Email,50,M
1848,2022-01-14,AT,Ads,62,F
1849,2023-05-19,CH,Ads,46,F
1850,2022-08-19,DE,Email,22,F
1851,2022-03-25,DE,Organic,45,M
1852,2022-05-10,DE,Ads,57,M
1853,2022-05-25,DE,Ads,34,M
1854,2022-01-28,DE,Email,40,F
1855,2022-03-07,DE,Ads,62,F
1856,2022-06-12,AT,Organic,26,F
1857,2022-08-17,DE,Email,19,F
1858,2022-09-18,DE,Email,49,M
1859,2023-03-25,DE,Ads,48,M
1860,2023-02-28,DE,Email,24,F
1861,2023-04-05,DE,Organic,47,F
1862,2023-11-07,DE,Organic,20,M
1863,2022-10-28,DE,Email,26,M
1864,2022-10-30,DE,Email,27,M
1865,2022-10-14,DE,Organic,63,M
1866,2023-01-30,AT,Email,64,F
1867,2022-01-10,DE,Email,43,F
1868,2023-09-22,DE,Organic,18,F
1869,2022-09-27,AT,Ads,47,F
1870,2023-08-15,CH,Ads,55,F
1871,2023-08-28,DE,Email,32,F
1872,2022-12-27,DE,Organic,42,M
1873,2022-09-14,AT,Ads,23,F
1874,2022-05-13,CH,Social,35,M
1875,2022-10-03,DE,Organic,18,M
1876,2023-11-14,DE,Email,20,M
1877,2023-05-28,DE,Ads,34,F
1878,2022-11-09,DE,Ads,25,M
1879,2023-07-30,DE,Ads,57,M
1880,2022-10-11,DE,Organic,34,M
1881,2022-05-01,AT,Ads,42,F
1882,2022-04-17,DE,Email,58,F
1883,2023-11-18,DE,Organic,29,F
1884,2022-07-23,DE,Email,46,M
1885,2022-06-14,DE,Organic,42,M
1886,2022-11-01,DE,Organic,53,F
1887,2023-05-12,DE,Ads,42,M
1888,2023-09-24,DE,Email,46,F
1889,2023-07-10,DE,Organic,28,F
1890,2022-06-05,CH,Organic,21,F
1891,2023-01-02,DE,Ads,31,F
1892,2023-09-12,DE,Email,63,M
1893,2022-09-08,CH,Ads,55,M
1894,2022-11-30,DE,Email,34,F
1895,2023-10-04,DE,Email,19,M
1896,2023-05-26,AT,Email,25,M
1897,2022-10-20,DE,Email,53,M
1898,2022-01-20,DE,Ads,27,M
1899,2022-10-09,DE,Social,24,M
1900,2022-01-01,AT,Organic,53,M
1901,2022-04-29,DE,Email,33,F
1902,2022-02-04,DE,Ads,31,F
1903,2022-07-17,DE,Ads,33,F
1904,2023-04-30,DE,Email,42,F
1905,2022-02-28,DE,Social,58,M
1906,2022-06-10,DE,Ads,21,M
1907,2023-11-22,DE,Social,46,M
1908,2022-07-25,DE,Ads,23,F
1909,2022-01-12,DE,Organic,18,F
1910,2023-05-05,DE,Email,56,M
1911,2022-10-03,AT,Ads,18,M
1912,2023-11-24,DE,Email,57,Other
1913,2022-08-30,CH,Organic,20,F
1914,2022-08-04,AT,Organic,18,F
1915,2022-09-08,DE,Organic,18,M
1916,2022-05-06,DE,Organic,56,M
1917,2022-08-05,CH,Organic,38,F
1918,2022-11-02,DE,Email,62,F
1919,2022-07-04,AT,Ads,47,F
1920,2022-02-08,DE,Organic,49,F
1921,2022-08-11,DE,Organic,50,F
1922,2022-07-03,DE,Organic,39,F
1923,2023-05-10,DE,Email,47,M
1924,2023-03-03,CH,Email,63,M
1925,2022-06-27,DE,Social,21,F
1926,2023-03-04,DE,Ads,40,M
1927,2022-10-21,CH,Email,61,F
1928,2022-05-31,DE,Organic,42,F
1929,2023-01-19,DE,Social,29,Other
1930,2023-09-30,DE,Email,34,M
1931,2022-11-04,DE,Organic,32,M
1932,2022-12-02,DE,Social,27,F
1933,2023-01-10,DE,Social,52,F
1934,2022-01-08,DE,Social,46,F
1935,2022-12-07,DE,Ads,29,M
1936,2022-05-09,DE,Ads,18,M
1937,2023-10-31,DE,Email,18,F
1938,2022-12-18,DE,Email,27,F
1939,2022-12-24,DE,Ads,35,F
1940,2023-06-01,DE,Ads,64,M
1941,2023-05-10,DE,Email,19,M
1942,2022-03-27,AT,Ads,25,M
1943,2022-06-24,DE,Email,39,Other
1944,2022-07-12,DE,Organic,39,F
1945,2022-11-07,DE,Email,43,M
1946,2022-04-29,DE,Ads,43,M
1947,2022-08-06,DE,Ads,26,F
1948,2023-03-03,DE,Email,38,M
1949,2023-02-18,DE,Social,48,F
1950,2022-04-24,DE,Ads,60,F
1951,2022-05-25,AT,Ads,23,M
1952,2023-06-22,DE,Email,31,M
1953,2023-10-10,DE,Ads,50,F
1954,2022-10-30,AT,Email,24,M
1955,2023-08-11,DE,Ads,41,M
1956,2022-12-11,DE,Ads,26,F
1957,2022-01-01,DE,Social,28,F
1958,2022-05-27,DE,Organic,40,F
1959,2022-10-14,DE,Email,19,M
1960,2023-10-16,DE,Email,32,M
1961,2022-02-22,DE,Ads,52,M
1962,2022-10-31,DE,Email,53,M
1963,2022-03-10,DE,Email,45,F
1964,2022-12-27,AT,Organic,56,M
1965,2023-08-25,DE,Email,61,F
1966,2022-08-08,DE,Organic,21,M
1967,2023-07-29,DE,Email,27,M
1968,2023-08-08,DE,Social,23,Other
1969,2022-06-10,AT,Organic,47,M
1970,2023-11-12,DE,Organic,63,M
1971,2022-03-30,DE,Email,52,M
1972,2023-11-19,DE,Social,60,M
1973,2023-08-08,DE,Organic,27,F
1974,2023-08-12,DE,Organic,49,M
1975,2022-06-08,DE,Ads,59,F
1976,2023-05-04,DE,Organic,59,F
1977,2022-11-20,DE,Email,20,F
1978,2023-09-02,DE,Ads,43,M
1979,2023-01-16,AT,Organic,32,F
1980,2022-04-12,DE,Ads,34,M
1981,2023-05-09,DE,Email,44,F
1982,2023-10-06,DE,Ads,35,F
1983,2023-09-06,DE,Organic,36,M
1984,2022-01-19,DE,Email,29,F
1985,2023-03-30,AT,Email,41,F
1986,2023-04-27,DE,Email,22,F
1987,2023-08-17,CH,Organic,41,M
1988,2023-02-01,DE,Email,44,F
1989,2022-10-06,DE,Organic,47,F
1990,2022-12-31,DE,Ads,32,M
1991,2022-11-27,DE,Organic,64,F
1992,2023-10-03,DE,Social,55,M
1993,2022-12-10,DE,Email,61,M
1994,2023-03-31,AT,Ads,51,F
1995,2023-08-24,CH,Organic,44,F
1996,2023-10-17,DE,Email,37,F
1997,2022-03-06,DE,Email,58,F
1998,2022-03-17,DE,Organic,49,M
1999,2022-05-23,DE,Social,21,M
2000,2023-08-28,DE,Ads,22,F
2001,2023-04-18,DE,Email,25,M
2002,2023-02-21,DE,Ads,39,F
2003,2022-11-01,DE,Email,59,F
2004,2023-05-12,DE,Organic,24,M
2005,2022-10-18,DE,Organic,39,M
2006,2022-04-12,DE,Social,63,F
2007,2022-09-24,DE,Email,47,F
2008,2023-09-14,DE,Ads,54,F
2009,2022-01-03,DE,Email,33,F
2010,2022-03-26,DE,Ads,32,F
2011,2022-11-24,DE,Organic,22,M
2012,2023-03-26,DE,Email,20,M
2013,2023-03-30,DE,Organic,40,M
2014,2023-09-21,DE,Organic,27,M
2015,2022-08-09,DE,Social,22,M
2016,2022-06-03,DE,Organic,40,M
2017,2023-10-27,DE,Organic,32,M
2018,2022-01-12,DE,Ads,35,M
2019,2022-05-13,DE,Email,42,F
2020,2022-10-31,DE,Ads,25,F
2021,2022-10-20,AT,Ads,48,M
2022,2022-10-27,DE,Organic,38,F
2023,2022-02-12,CH,Organic,19,M
2024,2022-12-09,DE,Ads,39,F
2025,2022-11-22,DE,Email,25,M
2026,2023-05-13,DE,Email,40,F
2027,2022-12-30,DE,Organic,49,M
2028,2023-03-03,DE,Organic,25,F
2029,2022-01-21,DE,Organic,21,M
2030,2023-02-11,DE,Ads,47,F
2031,2023-09-11,DE,Email,36,M
2032,2022-12-02,DE,Organic,40,M
2033,2022-04-27,DE,Organic,35,F
2034,2022-05-04,DE,Ads,46,M
2035,2023-02-03,DE,Organic,40,F
2036,2022-02-20,DE,Ads,50,M
2037,2022-11-20,AT,Organic,64,M
2038,2022-05-21,CH,Organic,35,F
2039,2023-04-15,DE,Organic,61,M
2040,2022-11-30,DE,Ads,50,M
2041,2023-01-08,AT,Ads,24,F
2042,2023-07-18,DE,Organic,45,F
2043,2023-05-09,DE,Organic,18,F
2044,2023-06-23,CH,Ads,56,M
2045,2023-10-31,DE,Organic,51,F
2046,2022-06-05,DE,Email,56,M
2047,2022-10-18,DE,Social,36,M
2048,2023-10-10,DE,Organic,48,F
2049,2022-05-24,AT,Ads,30,M
2050,2022-04-16,DE,Ads,41,M
2051,2023-02-24,DE,Email,22,M
2052,2023-11-01,DE,Email,40,F
2053,2023-10-20,DE,Email,36,F
2054,2022-01-02,DE,Organic,18,F
2055,2023-08-12,DE,Social,50,M
2056,2023-10-06,AT,Ads,50,F
2057,2022-03-31,DE,Ads,49,F
2058,2022-12-11,DE,Ads,45,M
2059,2022-12-16,DE,Email,54,M
2060,2023-04-04,DE,Email,58,M
2061,2022-09-20,AT,Organic,29,M
2062,2022-12-17,DE,Social,26,F
2063,2022-04-18,DE,Ads,28,M
2064,2023-08-09,DE,Organic,50,M
2065,2022-02-08,DE,Social,36,F
2066,2022-06-08,DE,Email,59,F
2067,2023-08-06,DE,Organic,51,F
2068,2022-11-08,DE,Organic,24,M
2069,2022-08-29,AT,Ads,48,M
2070,2023-03-21,DE,Email,19,M
2071,2022-10-25,CH,Organic,36,M
2072,2022-02-05,DE,Organic,55,M
2073,2022-03-25,DE,Email,49,F
2074,2023-03-28,DE,Ads,27,M
2075,2023-01-20,DE,Email,58,M
2076,2022-06-21,DE,Social,25,M
2077,2023-01-11,DE,Ads,43,F
2078,2023-11-16,DE,Organic,47,F
2079,2022-12-28,AT,Ads,28,F
2080,2023-07-13,DE,Email,58,M
2081,2022-05-21,DE,Email,37,M
