order_id,customer_id,order_date,revenue,product_category,payment_method
5668,1645,2023-05-15,16.06,Electronics,PayPal
5669,1645,2023-06-14,91.55,Beauty,PayPal
5670,1645,2023-09-24,155.95,Sports,Credit Card
5671,1646,2023-07-27,97.39,Electronics,Credit Card
5672,1646,2023-08-03,54.96,Electronics,Credit Card
5673,1646,2023-10-23,50.39,Beauty,Credit Card
5674,1646,2023-11-26,101.71,Home,Klarna
5675,1646,2024-01-24,207.4,Sports,PayPal
5676,1647,2023-05-16,71.58,Sports,PayPal
5677,1647,2023-05-24,51.03,Electronics,PayPal
5678,1647,2023-07-20,104.72,Home,Credit Card
5679,1648,2023-06-03,179.74,Beauty,Credit Card
5680,1648,2023-09-03,96.23,Electronics,Credit Card
5681,1648,2023-11-27,73.89,Home,Klarna
5682,1648,2023-12-29,22.02,Clothing,PayPal
5683,1649,2023-12-06,61.25,Home,Credit Card
5684,1650,2022-02-09,86.89,Sports,PayPal
5685,1650,2022-03-25,55.88,Sports,PayPal
5686,1651,2023-01-11,25.84,Sports,Klarna
5687,1651,2023-03-28,30.35,Sports,Credit Card
5688,1651,2023-07-17,46.84,Home,PayPal
5689,1651,2023-09-27,71.65,Beauty,PayPal
5690,1651,2023-10-14,149.43,Home,Klarna
5691,1652,2022-05-30,58.65,Clothing,Credit Card
5692,1653,2023-11-08,140.25,Home,PayPal
5693,1653,2024-03-01,65.82,Sports,Credit Card
5694,1654,2023-07-25,68.58,Electronics,PayPal
5695,1654,2023-08-18,182.01,Electronics,Klarna
5696,1654,2023-10-05,23.42,Home,Credit Card
5697,1654,2023-12-22,15.06,Electronics,Credit Card
5698,1655,2023-04-07,28.43,Sports,Credit Card
5699,1655,2023-05-28,64.87,Beauty,Credit Card
5700,1655,2023-06-16,25.18,Electronics,Credit Card
5701,1655,2023-07-10,74.94,Clothing,Klarna
5702,1655,2023-09-26,13.15,Sports,Credit Card
5703,1656,2023-06-01,142.52,Clothing,Klarna
5704,1657,2022-10-04,76.9,Home,Credit Card
5705,1657,2023-01-31,127.11,Home,Credit Card
5706,1657,2023-03-16,126.91,Beauty,PayPal
5707,1658,2023-08-04,148.21,Clothing,Klarna
5708,1658,2023-11-29,36.36,Clothing,Credit Card
5709,1658,2024-03-23,74.17,Sports,PayPal
5710,1659,2023-07-11,80.81,Sports,PayPal
5711,1659,2023-09-09,21.35,Sports,Klarna
5712,1660,2022-09-04,15.47,Sports,PayPal
5713,1661,2022-09-17,146.97,Electronics,Credit Card
5714,1662,2023-09-10,111.35,Electronics,Credit Card
5715,1663,2023-01-20,55.7,Electronics,PayPal
5716,1663,2023-05-19,43.54,Home,Credit Card
5717,1663,2023-08-24,90.48,Home,Klarna
5718,1664,2023-08-05,251.84,Electronics,PayPal
5719,1664,2023-10-17,148.01,Home,Klarna
5720,1665,2022-09-16,46.96,Sports,Credit Card
5721,1665,2022-10-26,51.76,Clothing,PayPal
5722,1665,2022-12-24,89.8,Home,Credit Card
5723,1665,2023-04-02,38.39,Home,PayPal
5724,1665,2023-07-11,234.61,Beauty,Credit Card
5725,1665,2023-07-24,54.65,Electronics,PayPal
5726,1666,2023-09-23,33.21,Sports,Credit Card
5727,1667,2023-11-20,33.97,Clothing,Klarna
5728,1668,2022-06-25,164.46,Beauty,Klarna
5729,1668,2022-07-02,26.77,Clothing,Credit Card
5730,1668,2022-09-02,124.4,Clothing,Klarna
5731,1669,2023-03-13,78.23,Beauty,PayPal
5732,1670,2023-11-10,176.78,Sports,PayPal
5733,1670,2023-12-27,42.78,Sports,PayPal
5734,1670,2024-03-31,64.03,Electronics,Credit Card
5735,1670,2024-07-04,42.49,Sports,Credit Card
5736,1671,2023-09-28,36.94,Clothing,PayPal
5737,1671,2023-10-27,68.27,Beauty,PayPal
5738,1671,2024-01-29,81.35,Clothing,PayPal
5739,1672,2023-02-17,98.43,Clothing,Credit Card
5740,1672,2023-06-15,52.86,Electronics,PayPal
5741,1672,2023-09-01,71.43,Beauty,Credit Card
5742,1672,2023-10-19,284.6,Electronics,Credit Card
5743,1672,2024-01-04,41.39,Clothing,PayPal
5744,1672,2024-01-21,42.28,Home,PayPal
5745,1673,2023-07-11,90.57,Sports,PayPal
5746,1674,2023-08-27,78.39,Clothing,Credit Card
5747,1674,2023-12-24,31.35,Clothing,PayPal
5748,1674,2024-03-13,155.12,Home,PayPal
5749,1674,2024-04-13,17.85,Home,PayPal
5750,1674,2024-06-03,28.18,Electronics,Klarna
5751,1675,2022-04-21,40.38,Beauty,Klarna
5752,1675,2022-07-10,65.2,Electronics,Credit Card
5753,1675,2022-10-27,29.85,Electronics,PayPal
5754,1675,2023-01-03,265.34,Beauty,Klarna
5755,1675,2023-04-26,58.88,Clothing,Credit Card
5756,1675,2023-06-13,136.91,Clothing,PayPal
5757,1676,2023-11-23,34.24,Beauty,Credit Card
5758,1676,2023-12-19,88.44,Electronics,PayPal
5759,1676,2024-03-14,106.9,Beauty,Credit Card
5760,1676,2024-06-04,43.32,Home,Klarna
5761,1677,2023-10-10,145.08,Clothing,PayPal
5762,1677,2023-11-20,63.45,Electronics,PayPal
5763,1678,2022-10-23,273.27,Clothing,Klarna
5764,1678,2023-02-05,63.79,Electronics,Klarna
5765,1679,2023-03-17,17.46,Sports,Credit Card
5766,1679,2023-07-06,21.41,Beauty,PayPal
5767,1679,2023-10-07,37.14,Clothing,Credit Card
5768,1679,2023-11-03,32.12,Beauty,PayPal
5769,1680,2022-12-23,47.78,Electronics,Credit Card
5770,1681,2024-01-28,115.91,Home,Credit Card
5771,1681,2024-03-21,82.04,Electronics,Credit Card
5772,1682,2023-10-07,27.51,Beauty,Credit Card
5773,1682,2023-11-22,69.1,Clothing,Klarna
5774,1682,2024-01-24,117.78,Clothing,Klarna
5775,1682,2024-02-29,103.6,Beauty,Credit Card
5776,1682,2024-05-06,39.39,Clothing,PayPal
5777,1682,2024-06-07,77.89,Sports,Klarna
5778,1682,2024-07-21,27.56,Clothing,Klarna
5779,1683,2023-04-12,71.36,Sports,Klarna
5780,1683,2023-05-25,167.53,Electronics,PayPal
5781,1683,2023-07-28,76.17,Beauty,PayPal
5782,1683,2023-10-02,79.08,Home,Credit Card
5783,1683,2023-12-04,238.42,Beauty,PayPal
5784,1684,2023-08-14,40.2,Electronics,Credit Card
5785,1685,2023-09-07,57.88,Electronics,Credit Card
5786,1685,2023-11-03,144.7,Electronics,Credit Card
5787,1686,2022-07-30,85.91,Beauty,PayPal
5788,1686,2022-10-23,15.4,Sports,PayPal
5789,1686,2023-01-21,46.01,Sports,PayPal
5790,1686,2023-03-14,22.69,Home,Credit Card
5791,1686,2023-06-03,48.97,Clothing,Credit Card
5792,1686,2023-09-29,194.17,Sports,Credit Card
5793,1686,2023-10-16,81.46,Clothing,PayPal
5794,1686,2023-11-01,178.42,Home,PayPal
5795,1686,2024-01-06,34.33,Sports,Klarna
5796,1686,2024-01-28,67.97,Clothing,Credit Card
5797,1687,2022-11-06,151.5,Beauty,PayPal
5798,1688,2023-06-08,47.01,Electronics,PayPal
5799,1688,2023-08-28,42.93,Beauty,Klarna
5800,1688,2023-10-13,68.29,Electronics,PayPal
5801,1688,2024-01-26,46.3,Home,Credit Card
5802,1689,2023-01-14,163.82,Beauty,PayPal
5803,1690,2022-09-09,24.88,Sports,Credit Card
5804,1690,2022-10-14,65.71,Home,PayPal
5805,1691,2023-08-16,98.33,Sports,PayPal
5806,1691,2023-10-24,14.61,Beauty,PayPal
5807,1692,2023-12-13,11.21,Beauty,PayPal
5808,1692,2024-01-24,16.99,Home,Klarna
5809,1692,2024-04-19,150.06,Clothing,PayPal
5810,1693,2023-08-18,39.92,Electronics,PayPal
5811,1693,2023-11-20,135.22,Clothing,PayPal
5812,1693,2024-02-29,43.97,Home,PayPal
5813,1694,2022-07-03,22.51,Beauty,PayPal
5814,1695,2023-05-13,162.99,Beauty,Credit Card
5815,1696,2023-01-28,52.05,Clothing,PayPal
5816,1696,2023-02-10,117.94,Beauty,PayPal
5817,1697,2023-09-08,126.27,Home,Credit Card
5818,1697,2023-09-24,87.34,Home,Credit Card
5819,1697,2024-01-14,38.18,Electronics,Credit Card
5820,1698,2023-03-09,155.68,Clothing,Credit Card
5821,1698,2023-04-14,52.41,Electronics,PayPal
5822,1698,2023-06-03,55.75,Electronics,Credit Card
5823,1698,2023-06-10,33.54,Sports,Credit Card
5824,1699,2022-03-17,193.01,Beauty,Klarna
5825,1699,2022-07-03,43.83,Clothing,PayPal
5826,1699,2022-09-30,29.46,Sports,PayPal
5827,1700,2022-04-04,106.36,Electronics,Credit Card
5828,1701,2022-10-15,146.68,Home,Klarna
5829,1701,2023-01-29,42.35,Clothing,Klarna
5830,1701,2023-04-21,183.65,Clothing,Credit Card
5831,1701,2023-07-20,28.55,Home,Klarna
5832,1701,2023-09-30,8.6,Electronics,PayPal
5833,1701,2023-12-20,90.46,Clothing,PayPal
5834,1702,2023-01-06,51.32,Sports,PayPal
5835,1702,2023-02-19,55.09,Sports,Credit Card
5836,1702,2023-03-07,58.36,Sports,PayPal
5837,1702,2023-06-08,86.84,Electronics,PayPal
5838,1702,2023-06-30,63.54,Electronics,PayPal
5839,1702,2023-07-29,36.05,Electronics,PayPal
5840,1702,2023-10-06,43.06,Clothing,Credit Card
5841,1703,2022-12-16,34.71,Beauty,Klarna
5842,1703,2022-12-21,40.45,Sports,PayPal
5843,1703,2023-04-06,49.04,Sports,PayPal
5844,1703,2023-07-07,18.78,Clothing,Credit Card
5845,1703,2023-10-19,257.15,Beauty,Credit Card
5846,1704,2023-03-31,32.88,Sports,PayPal
5847,1704,2023-06-12,22.21,Beauty,PayPal
5848,1705,2023-06-30,9.08,Clothing,PayPal
5849,1706,2023-12-03,39.6,Electronics,Klarna
5850,1706,2024-03-23,53.93,Beauty,Credit Card
5851,1706,2024-03-30,22.15,Home,Credit Card
5852,1706,2024-06-22,22.67,Clothing,Credit Card
5853,1707,2022-08-12,23.01,Electronics,Credit Card
5854,1707,2022-10-02,96.55,Clothing,Credit Card
5855,1707,2022-11-19,53.43,Home,PayPal
5856,1708,2023-07-19,14.49,Home,Klarna
5857,1708,2023-10-27,49.0,Sports,PayPal
5858,1708,2024-01-29,222.92,Sports,PayPal
5859,1708,2024-05-23,63.23,Home,Credit Card
5860,1709,2022-05-04,103.05,Home,Credit Card
5861,1709,2022-05-14,11.52,Electronics,Credit Card
5862,1709,2022-08-14,39.8,Beauty,PayPal
5863,1710,2022-12-02,166.82,Beauty,Credit Card
5864,1710,2023-01-07,28.8,Electronics,PayPal
5865,1710,2023-03-16,97.73,Sports,PayPal
5866,1711,2022-07-29,97.23,Electronics,PayPal
5867,1711,2022-09-21,36.93,Electronics,PayPal
5868,1711,2022-12-11,49.59,Clothing,Credit Card
5869,1712,2023-04-03,32.0,Beauty,PayPal
5870,1712,2023-06-18,95.0,Sports,Credit Card
5871,1712,2023-08-13,120.31,Beauty,Credit Card
5872,1712,2023-10-11,129.74,Electronics,PayPal
5873,1712,2023-11-08,227.96,Electronics,Klarna
5874,1713,2023-02-10,44.39,Clothing,PayPal
5875,1713,2023-03-03,35.94,Clothing,PayPal
5876,1714,2022-11-25,21.24,Sports,Credit Card
5877,1714,2023-01-15,26.07,Home,Klarna
5878,1714,2023-02-04,86.87,Electronics,PayPal
5879,1714,2023-03-10,44.11,Beauty,Credit Card
5880,1715,2024-02-16,23.45,Clothing,Credit Card
5881,1715,2024-03-24,44.67,Beauty,Klarna
5882,1715,2024-07-04,191.93,Clothing,PayPal
5883,1715,2024-10-09,134.21,Clothing,PayPal
5884,1716,2022-07-21,78.12,Sports,PayPal
5885,1716,2022-10-05,69.91,Sports,Klarna
5886,1716,2022-10-25,166.46,Clothing,Credit Card
5887,1717,2023-08-26,51.28,Sports,Credit Card
5888,1717,2023-09-19,17.55,Beauty,PayPal
5889,1717,2023-12-05,51.05,Home,Credit Card
5890,1717,2024-01-14,53.02,Beauty,PayPal
5891,1717,2024-02-16,17.82,Sports,Credit Card
5892,1717,2024-05-26,220.88,Sports,Klarna
5893,1717,2024-06-16,142.64,Home,Klarna
5894,1717,2024-09-14,53.59,Beauty,PayPal
5895,1718,2023-05-30,29.67,Sports,Credit Card
5896,1718,2023-06-10,59.49,Home,PayPal
5897,1718,2023-06-25,33.3,Sports,Credit Card
5898,1719,2023-10-15,117.96,Beauty,Credit Card
5899,1719,2024-02-03,62.82,Beauty,PayPal
5900,1719,2024-05-31,167.66,Sports,Credit Card
5901,1719,2024-07-26,33.6,Clothing,Credit Card
5902,1719,2024-09-28,34.03,Electronics,Credit Card
5903,1719,2024-10-03,5.69,Electronics,PayPal
5904,1720,2022-04-21,50.86,Clothing,PayPal
5905,1720,2022-07-06,28.12,Electronics,Credit Card
5906,1720,2022-08-24,247.86,Sports,PayPal
5907,1721,2023-11-15,88.33,Clothing,Klarna
5908,1721,2024-02-20,36.64,Clothing,Klarna
5909,1721,2024-05-28,67.15,Electronics,Credit Card
5910,1721,2024-06-28,57.34,Beauty,PayPal
5911,1721,2024-08-09,32.86,Beauty,Credit Card
5912,1721,2024-08-26,86.64,Electronics,PayPal
5913,1722,2023-06-10,79.21,Beauty,PayPal
5914,1722,2023-09-22,11.12,Sports,PayPal
5915,1722,2023-10-04,31.46,Beauty,Credit Card
5916,1722,2023-10-28,3.75,Electronics,PayPal
5917,1722,2023-12-22,79.07,Home,PayPal
5918,1722,2024-01-10,172.57,Clothing,PayPal
5919,1723,2023-10-12,80.39,Electronics,Credit Card
5920,1723,2024-01-12,104.82,Electronics,PayPal
5921,1723,2024-03-18,152.33,Beauty,Credit Card
5922,1724,2023-02-18,76.86,Beauty,PayPal
5923,1724,2023-06-17,35.73,Sports,PayPal
5924,1725,2022-04-20,54.26,Electronics,Credit Card
5925,1725,2022-08-05,95.66,Electronics,PayPal
5926,1725,2022-11-13,89.9,Beauty,PayPal
5927,1725,2023-02-25,61.16,Sports,PayPal
5928,1726,2022-07-26,11.38,Clothing,PayPal
5929,1726,2022-09-07,82.27,Home,PayPal
5930,1726,2022-09-12,90.11,Electronics,Credit Card
5931,1726,2022-10-01,11.52,Beauty,Credit Card
5932,1726,2022-10-23,97.26,Clothing,PayPal
5933,1726,2023-02-15,101.92,Beauty,Klarna
5934,1726,2023-03-18,106.97,Electronics,Credit Card
5935,1727,2024-01-27,31.49,Clothing,Credit Card
5936,1727,2024-02-28,229.49,Electronics,Credit Card
5937,1727,2024-06-09,17.13,Home,Credit Card
5938,1728,2023-11-24,28.13,Sports,PayPal
5939,1729,2022-10-21,64.63,Electronics,Klarna
5940,1730,2022-01-20,110.3,Electronics,PayPal
5941,1730,2022-04-28,93.82,Home,PayPal
5942,1730,2022-05-22,125.82,Beauty,Credit Card
5943,1731,2022-10-10,33.78,Home,PayPal
5944,1731,2022-11-15,116.04,Home,PayPal
5945,1731,2023-03-08,45.88,Beauty,PayPal
5946,1732,2023-11-30,114.31,Home,Klarna
5947,1732,2024-02-26,57.66,Electronics,Klarna
5948,1732,2024-03-19,232.0,Home,Credit Card
5949,1733,2022-07-29,80.27,Electronics,Credit Card
5950,1733,2022-08-04,125.49,Sports,PayPal
5951,1733,2022-09-07,58.17,Home,Credit Card
5952,1733,2022-10-05,218.31,Home,Klarna
5953,1733,2022-12-03,231.56,Electronics,Credit Card
5954,1733,2023-01-14,90.46,Electronics,PayPal
5955,1733,2023-01-19,85.6,Clothing,PayPal
5956,1733,2023-04-06,32.58,Beauty,Klarna
5957,1734,2024-01-17,36.78,Sports,Klarna
5958,1734,2024-02-12,34.11,Clothing,PayPal
5959,1734,2024-05-21,79.35,Clothing,Klarna
5960,1735,2022-07-25,79.28,Clothing,PayPal
5961,1736,2022-10-10,47.66,Home,Credit Card
5962,1736,2022-11-15,10.38,Electronics,PayPal
5963,1736,2022-12-08,50.01,Beauty,Klarna
5964,1736,2023-03-03,90.09,Beauty,PayPal
5965,1737,2022-08-24,42.42,Electronics,Credit Card
5966,1738,2022-06-06,16.42,Electronics,Credit Card
5967,1738,2022-08-10,160.5,Sports,PayPal
5968,1738,2022-10-18,39.71,Home,Credit Card
5969,1738,2022-12-30,196.89,Sports,Klarna
5970,1738,2023-03-07,14.02,Sports,Credit Card
5971,1738,2023-03-29,48.52,Beauty,Credit Card
5972,1738,2023-05-09,25.43,Home,Klarna
5973,1738,2023-05-18,151.07,Beauty,Credit Card
5974,1738,2023-07-06,19.6,Home,Credit Card
5975,1739,2023-12-09,147.66,Electronics,PayPal
5976,1740,2022-07-22,13.54,Electronics,PayPal
5977,1740,2022-09-27,12.98,Electronics,Credit Card
5978,1740,2023-01-14,43.27,Beauty,Klarna
5979,1740,2023-05-12,98.08,Beauty,Klarna
5980,1740,2023-08-21,17.02,Clothing,PayPal
5981,1741,2022-06-02,101.01,Home,Credit Card
5982,1742,2022-05-22,104.05,Home,PayPal
5983,1742,2022-07-06,102.91,Home,Credit Card
5984,1742,2022-09-09,50.64,Electronics,Klarna
5985,1742,2022-09-27,12.75,Home,PayPal
5986,1742,2023-01-01,78.78,Home,Credit Card
5987,1742,2023-04-07,124.57,Clothing,Credit Card
5988,1742,2023-07-09,33.13,Sports,Credit Card
5989,1742,2023-08-26,47.24,Home,PayPal
5990,1742,2023-12-15,160.39,Clothing,Credit Card
5991,1742,2024-02-03,61.27,Sports,PayPal
5992,1743,2023-06-24,51.38,Clothing,Klarna
5993,1743,2023-07-16,83.27,Home,Credit Card
5994,1743,2023-08-30,40.94,Home,PayPal
5995,1743,2023-12-02,33.55,Sports,Klarna
5996,1743,2024-03-07,100.6,Home,PayPal
5997,1743,2024-06-19,65.28,Sports,Credit Card
5998,1744,2023-01-18,15.11,Electronics,Klarna
5999,1744,2023-02-11,60.95,Home,Klarna
6000,1744,2023-03-02,91.8,Clothing,PayPal
6001,1745,2023-03-03,41.63,Beauty,Credit Card
6002,1745,2023-03-12,155.68,Clothing,Credit Card
6003,1745,2023-04-30,45.06,Sports,PayPal
6004,1745,2023-06-17,35.74,Electronics,PayPal
6005,1745,2023-07-05,86.48,Clothing,Credit Card
6006,1746,2024-01-21,111.25,Clothing,Credit Card
6007,1746,2024-03-28,134.26,Clothing,Credit Card
6008,1746,2024-06-29,32.52,Beauty,Klarna
6009,1747,2022-02-10,24.15,Beauty,PayPal
6010,1747,2022-04-16,4.88,Electronics,Credit Card
6011,1747,2022-06-23,81.59,Home,Credit Card
6012,1748,2022-06-05,64.08,Home,Credit Card
6013,1748,2022-06-26,92.26,Home,PayPal
6014,1749,2023-04-06,58.99,Sports,PayPal
6015,1749,2023-06-24,115.55,Beauty,PayPal
6016,1749,2023-07-07,51.54,Electronics,PayPal
6017,1749,2023-07-22,126.56,Sports,PayPal
6018,1749,2023-10-17,69.74,Sports,PayPal
6019,1750,2022-08-31,43.82,Electronics,Credit Card
6020,1750,2022-10-06,73.09,Clothing,Credit Card
6021,1751,2023-03-11,134.21,Clothing,PayPal
6022,1752,2023-08-21,63.44,Electronics,Klarna
6023,1752,2023-10-28,63.02,Home,Credit Card
6024,1753,2023-03-25,168.26,Beauty,Credit Card
6025,1753,2023-07-17,40.63,Sports,PayPal
6026,1753,2023-10-13,38.93,Sports,PayPal
6027,1753,2023-12-30,45.35,Sports,PayPal
6028,1754,2022-12-14,146.78,Beauty,PayPal
6029,1754,2023-01-25,119.05,Sports,Credit Card
6030,1755,2024-02-14,48.26,Electronics,PayPal
6031,1755,2024-05-20,118.73,Electronics,Credit Card
6032,1755,2024-09-05,38.5,Electronics,PayPal
6033,1755,2024-10-23,4.13,Home,Credit Card
6034,1756,2022-12-18,125.11,Sports,PayPal
6035,1756,2023-02-08,89.17,Electronics,Klarna
6036,1756,2023-04-16,67.53,Electronics,PayPal
6037,1756,2023-07-01,22.73,Clothing,PayPal
6038,1756,2023-10-23,65.33,Clothing,Credit Card
6039,1756,2023-11-05,145.44,Sports,Klarna
6040,1757,2022-07-18,24.34,Beauty,PayPal
6041,1757,2022-07-25,20.73,Clothing,PayPal
6042,1757,2022-09-18,3.68,Clothing,PayPal
6043,1758,2023-02-11,132.27,Home,Klarna
6044,1758,2023-04-25,83.15,Beauty,Klarna
6045,1758,2023-05-24,33.55,Electronics,PayPal
6046,1758,2023-08-03,152.97,Home,Klarna
6047,1759,2022-05-02,123.2,Clothing,Credit Card
6048,1760,2022-11-24,64.7,Electronics,Credit Card
6049,1760,2023-02-06,36.54,Beauty,PayPal
6050,1760,2023-05-27,105.47,Clothing,Credit Card
6051,1760,2023-09-13,69.63,Electronics,Credit Card
6052,1761,2023-04-16,112.86,Electronics,Credit Card
6053,1762,2022-02-07,98.72,Home,Klarna
6054,1762,2022-05-26,34.83,Electronics,Klarna
6055,1762,2022-08-30,34.1,Electronics,Klarna
6056,1763,2023-05-03,36.43,Home,Credit Card
6057,1763,2023-06-30,23.33,Electronics,Credit Card
6058,1764,2022-07-13,17.44,Beauty,Credit Card
6059,1764,2022-07-25,42.07,Clothing,PayPal
6060,1764,2022-10-30,156.95,Sports,Credit Card
6061,1764,2022-12-10,8.71,Clothing,Credit Card
6062,1765,2022-09-03,76.16,Sports,PayPal
6063,1765,2022-09-29,146.74,Sports,PayPal
6064,1765,2023-01-21,120.42,Sports,PayPal
6065,1765,2023-02-18,18.36,Clothing,Credit Card
6066,1766,2023-03-25,102.12,Clothing,Klarna
6067,1766,2023-07-21,72.23,Home,PayPal
6068,1766,2023-08-01,63.22,Beauty,Credit Card
6069,1766,2023-10-16,53.39,Sports,Klarna
6070,1767,2023-01-09,4.84,Clothing,PayPal
6071,1768,2022-02-14,64.79,Clothing,Credit Card
6072,1768,2022-05-23,13.13,Beauty,Klarna
6073,1768,2022-07-11,326.3,Sports,Credit Card
6074,1769,2023-03-04,73.98,Sports,PayPal
6075,1769,2023-06-25,181.04,Electronics,PayPal
6076,1769,2023-07-13,110.45,Electronics,Credit Card
6077,1769,2023-11-04,39.2,Electronics,Credit Card
6078,1769,2023-11-18,41.27,Sports,PayPal
6079,1770,2023-06-06,34.73,Beauty,PayPal
6080,1770,2023-08-06,6.97,Clothing,PayPal
6081,1770,2023-10-22,13.9,Electronics,PayPal
6082,1770,2023-11-30,62.69,Sports,PayPal
6083,1770,2024-02-10,175.05,Home,Credit Card
6084,1771,2022-07-22,118.14,Sports,Credit Card
6085,1771,2022-09-07,282.03,Electronics,Klarna
6086,1771,2022-12-17,126.45,Beauty,Klarna
6087,1771,2023-02-24,65.92,Sports,PayPal
6088,1771,2023-06-13,70.6,Electronics,PayPal
6089,1772,2024-03-21,78.4,Home,PayPal
6090,1773,2022-03-01,8.57,Beauty,Credit Card
6091,1773,2022-05-15,83.13,Sports,Credit Card
6092,1773,2022-08-31,9.7,Home,PayPal
6093,1773,2022-10-28,27.71,Electronics,PayPal
6094,1774,2022-03-31,26.36,Clothing,PayPal
6095,1774,2022-05-19,41.3,Beauty,Credit Card
6096,1774,2022-07-01,115.95,Sports,Credit Card
6097,1774,2022-07-20,78.72,Clothing,PayPal
6098,1774,2022-10-13,29.18,Beauty,Credit Card
6099,1775,2022-05-06,55.6,Home,PayPal
6100,1775,2022-05-19,126.31,Clothing,PayPal
6101,1775,2022-06-24,53.93,Clothing,Klarna
6102,1776,2023-09-04,89.35,Home,PayPal
6103,1776,2023-11-04,34.88,Sports,PayPal
6104,1776,2024-02-20,64.12,Home,Credit Card
6105,1776,2024-04-23,89.84,Sports,PayPal
6106,1776,2024-06-25,85.65,Electronics,PayPal
6107,1776,2024-10-19,68.66,Clothing,Credit Card
6108,1777,2023-06-27,70.68,Beauty,Klarna
6109,1777,2023-08-18,46.02,Electronics,Credit Card
6110,1777,2023-09-14,36.08,Home,Klarna
6111,1778,2023-01-20,47.66,Sports,Credit Card
6112,1778,2023-05-19,89.39,Home,PayPal
6113,1778,2023-07-01,87.65,Sports,PayPal
6114,1778,2023-10-21,162.8,Home,PayPal
6115,1779,2022-11-30,148.41,Electronics,Credit Card
6116,1779,2023-01-22,62.2,Electronics,PayPal
6117,1779,2023-05-11,21.53,Sports,Klarna
6118,1780,2022-05-27,86.38,Clothing,PayPal
6119,1780,2022-06-21,48.88,Home,Klarna
6120,1780,2022-07-23,58.12,Electronics,Credit Card
6121,1780,2022-08-08,95.48,Sports,Klarna
6122,1780,2022-11-18,58.81,Home,Klarna
6123,1781,2022-09-11,113.69,Sports,PayPal
6124,1782,2023-10-16,58.57,Home,Klarna
6125,1782,2023-12-03,77.25,Beauty,Credit Card
6126,1782,2024-02-01,51.14,Home,PayPal
6127,1782,2024-05-22,57.23,Sports,Credit Card
6128,1783,2023-01-14,51.51,Clothing,Credit Card
6129,1783,2023-03-07,57.93,Home,PayPal
6130,1783,2023-06-13,59.37,Sports,Credit Card
6131,1783,2023-07-10,15.52,Home,PayPal
6132,1784,2024-01-16,53.96,Sports,PayPal
6133,1785,2023-10-11,108.55,Clothing,Credit Card
6134,1785,2023-11-30,99.94,Electronics,Klarna
6135,1785,2024-01-17,131.83,Sports,Klarna
6136,1786,2023-03-03,73.37,Electronics,PayPal
6137,1786,2023-05-16,172.55,Home,Klarna
6138,1786,2023-09-12,59.82,Sports,Klarna
6139,1786,2023-10-17,160.71,Beauty,PayPal
6140,1786,2024-01-08,219.25,Home,PayPal
6141,1787,2023-12-04,28.18,Home,Credit Card
6142,1787,2024-02-06,88.34,Sports,Credit Card
6143,1787,2024-04-08,62.56,Beauty,PayPal
6144,1787,2024-04-23,20.39,Sports,PayPal
6145,1788,2022-11-28,62.55,Beauty,PayPal
6146,1788,2023-03-17,18.35,Beauty,PayPal
6147,1789,2023-02-09,133.63,Clothing,PayPal
6148,1789,2023-03-08,19.31,Beauty,Credit Card
6149,1789,2023-06-03,46.87,Clothing,Credit Card
6150,1790,2023-11-14,37.21,Sports,Klarna
6151,1790,2023-11-25,41.92,Home,Credit Card
6152,1791,2024-02-15,113.52,Electronics,PayPal
6153,1791,2024-04-02,66.18,Clothing,PayPal
6154,1791,2024-07-10,148.99,Beauty,PayPal
6155,1792,2023-09-27,131.56,Electronics,Credit Card
6156,1792,2023-12-15,94.64,Home,Credit Card
6157,1792,2024-02-18,112.64,Sports,PayPal
6158,1792,2024-03-04,42.63,Home,Credit Card
6159,1793,2023-01-30,283.46,Clothing,Klarna
6160,1793,2023-04-01,78.14,Electronics,PayPal
6161,1793,2023-07-15,41.11,Sports,PayPal
6162,1794,2023-02-22,8.91,Clothing,Credit Card
6163,1794,2023-03-05,35.79,Beauty,Credit Card
6164,1794,2023-04-15,139.5,Beauty,Klarna
6165,1794,2023-05-31,83.06,Electronics,Klarna
6166,1795,2022-03-21,180.02,Home,PayPal
6167,1795,2022-04-10,88.31,Clothing,Credit Card
6168,1795,2022-07-26,71.39,Clothing,PayPal
6169,1795,2022-09-06,76.82,Electronics,PayPal
6170,1795,2022-12-25,29.02,Sports,PayPal
6171,1796,2024-01-28,124.22,Clothing,PayPal
6172,1796,2024-03-22,90.95,Beauty,PayPal
6173,1797,2022-03-14,43.56,Sports,Klarna
6174,1797,2022-05-03,129.68,Beauty,Credit Card
6175,1797,2022-06-23,186.26,Home,PayPal
6176,1797,2022-08-17,59.76,Electronics,Credit Card
6177,1797,2022-09-20,157.07,Home,PayPal
6178,1797,2022-11-11,32.27,Clothing,PayPal
6179,1798,2023-05-15,92.14,Beauty,Klarna
6180,1798,2023-05-21,35.22,Sports,Credit Card
6181,1798,2023-07-21,55.31,Clothing,Credit Card
6182,1798,2023-08-29,86.46,Home,Credit Card
6183,1798,2023-09-05,28.08,Beauty,Credit Card
6184,1799,2022-04-24,106.82,Clothing,PayPal
6185,1799,2022-07-28,107.1,Electronics,PayPal
6186,1800,2022-11-13,38.8,Clothing,PayPal
6187,1800,2023-03-07,173.76,Beauty,PayPal
6188,1800,2023-04-21,124.87,Home,Credit Card
